debate_id	src_id	tgt_id	gold_label	pred_label	pred_score
node_link_data-debate-eval-0044	6167c0d8-4a95-4a99-a96e-bd7f4ee6bd93	b2d68ceb-236f-4e4e-8ae3-63cfbc70606c	neutral	neutral	0.720703125
node_link_data-debate-eval-0015	fe6b73ba-cbf2-4244-aeac-ec34a2c5a2cd	84a6b22a-054e-4faa-a12d-fc0be39d0054	neutral	attack	0.86328125
node_link_data-debate-eval-0044	6167c0d8-4a95-4a99-a96e-bd7f4ee6bd93	81baf207-1602-4f2f-9620-e12fc2fbacd6	neutral	attack	0.97607421875
node_link_data-debate-eval-0044	083c0be5-4017-4d59-98fd-8aeae9eba61f	b795e2fd-3162-48ab-b636-d24edf0da05e	attack	attack	0.9267578125
node_link_data-debate-eval-0002	d3b64a6b-50ec-4676-bdb6-2c16835f1b81	db992d8a-f3bb-4809-af47-84b33645d87f	attack	attack	0.98779296875
node_link_data-debate-eval-0044	884e0912-8a29-463a-b3f5-5d86b67acdea	d6523da6-d595-461d-8c8f-d042b0e58093	attack	attack	0.96240234375
node_link_data-debate-eval-0002	05a0335e-7cc1-426b-b382-4c8859b1d1cb	41fab9bd-1882-45ba-bc7b-965030c6b79a	neutral	neutral	0.67041015625
node_link_data-debate-eval-0029	3517f68a-ecfb-4b8a-b6d8-d89f96ba0dde	f7f3c7ee-14a0-4736-ac2b-b3ae0a7bd9c5	support	neutral	0.87451171875
node_link_data-debate-eval-0002	b1076076-917a-482b-ba47-c516b809bec3	29969687-8320-4410-be06-a731f90dcd0a	neutral	attack	0.86376953125
node_link_data-debate-eval-0044	2d209794-0550-4e75-b5e9-23330122cffb	65ef7c1d-c41b-4c51-93b3-1e522076058d	neutral	attack	0.837890625
node_link_data-debate-eval-0029	43f555de-25b2-4f69-9c09-55f7d8ba807e	9e124d61-7b57-4ddd-baf0-f5ba85616b42	neutral	attack	0.79931640625
node_link_data-debate-eval-0015	0143a74e-5859-4775-9c65-d53b3dbeccda	c906d129-48e9-4690-88be-fb3991d2feef	attack	neutral	0.79150390625
node_link_data-debate-eval-0015	71c70d2f-5378-483e-85ed-3bdca5620e54	4bd57d23-68e7-4dea-aedc-e62986c3549a	support	neutral	0.9365234375
node_link_data-debate-eval-0044	a53bd855-3121-45ce-8e68-9be249aa178d	be0b16f2-9fcd-4e5e-a094-40bb2160f247	neutral	attack	0.63427734375
node_link_data-debate-eval-0029	e6c63e7a-5029-4bd3-85b8-dce5e9768f1a	e83bc3cc-e5d6-4b4f-bb36-d7abf1be8fef	attack	attack	0.81298828125
node_link_data-debate-eval-0015	23051d66-aa55-4595-b0e2-1487f47c2097	b702e763-a2dc-44ed-a3c5-7f308090c5f5	neutral	neutral	0.515625
node_link_data-debate-eval-0029	10b7182c-7b45-438a-88e1-c566572657f7	1937c63c-d4d1-488d-87f1-d2f5722447b2	neutral	attack	0.54541015625
node_link_data-debate-eval-0015	f62047ba-bb6f-44ff-839f-eaee280ad499	7b9d365f-cc62-4ce4-8b5d-b9f0df3f5cbc	neutral	neutral	0.564453125
node_link_data-debate-eval-0002	c33e76af-5e14-4b53-a1ca-eb65a9b6165c	ce5f90f9-a019-4af0-885e-0de42c6baa4d	neutral	attack	0.83203125
node_link_data-debate-eval-0044	72285682-e639-47e3-a64a-51ecb79b3ca0	a897ce4d-98e7-455d-b892-7ebb9038687b	support	neutral	0.984375
node_link_data-debate-eval-0029	74b47eff-8d3e-415b-b8b3-60ccdc6a7db1	1562ca42-53e1-4333-9ecf-c25a78651212	attack	attack	0.96826171875
node_link_data-debate-eval-0029	7ebc081c-2358-4466-b84d-f5e1d6ed8c70	f7f3c7ee-14a0-4736-ac2b-b3ae0a7bd9c5	attack	neutral	0.8427734375
node_link_data-debate-eval-0002	990dc700-ef57-4b8b-a50a-4933546fce4b	a52aeae1-ee52-494d-ae3b-3561e64b3f98	neutral	neutral	0.92431640625
node_link_data-debate-eval-0029	a446903d-8614-4e28-abdc-6e7a3db136d2	39c14cfd-3e4a-4879-bd8e-76724b6f166f	support	attack	0.90771484375
node_link_data-debate-eval-0002	879f5734-dcbb-46d7-8f0f-9a4fe9b13ee8	328454e1-0402-490f-9585-f7c6f6b2f6e8	neutral	attack	0.5322265625
node_link_data-debate-eval-0015	183dad2b-907f-408a-ad8e-2f8c4de27b66	7e3f2430-69bc-4069-aee3-1102076efa46	neutral	neutral	0.93408203125
node_link_data-debate-eval-0044	863d24ad-98f8-41ec-8b9b-30487fe6e243	1b3cd60d-dfad-4903-9635-c7f5a5585e9c	support	neutral	0.841796875
node_link_data-debate-eval-0002	13a3462d-c152-403c-bdb6-b34d9e41d679	3fedb305-0764-4c4c-be32-5771e1903209	support	neutral	0.9560546875
node_link_data-debate-eval-0029	5bad8ec6-e6ab-4e2f-8a47-b60d38da3e20	0597e91f-c428-4bcc-a09b-8caac4d177e1	neutral	attack	0.94189453125
node_link_data-debate-eval-0029	f5361f6e-474a-4686-a49c-ada55c05437c	ff0d4241-0a3a-40ce-bfd5-4d7468363658	attack	attack	0.95068359375
node_link_data-debate-eval-0029	4f3698b8-2fb5-4632-bac8-240ee198b258	36e81722-fe1b-4045-9963-81f8abc248da	neutral	neutral	0.86962890625
node_link_data-debate-eval-0029	d03c0de9-bcae-487e-a316-0700c01a03c7	e83bc3cc-e5d6-4b4f-bb36-d7abf1be8fef	neutral	neutral	0.58984375
node_link_data-debate-eval-0044	ccfd2a88-7d63-435e-a3e3-10beb98aa308	2a00e52b-15e2-4f35-8a9b-c3fa789df0cf	support	neutral	0.89111328125
node_link_data-debate-eval-0044	56af2e29-5de0-41f8-bcb8-4ed09b8b6f37	87afa290-7b43-4f79-a927-c331c3b4ebf6	support	neutral	0.95703125
node_link_data-debate-eval-0029	a4c95309-39fe-4d78-84f8-945e38233c16	d3d77821-ec55-4e85-ba9a-fbb2d073b300	attack	attack	0.97412109375
node_link_data-debate-eval-0029	bf1fcb54-bb16-459c-add0-1cf9c2a35ca7	97d5d26a-6c51-4498-a35b-4cbdcfbbbd2f	neutral	attack	0.9814453125
node_link_data-debate-eval-0029	d03c0de9-bcae-487e-a316-0700c01a03c7	3b30aec2-3a6c-4ecf-9846-5566554372f1	attack	attack	0.9384765625
node_link_data-debate-eval-0015	b6e7d14c-0d77-45e7-a291-bb10e5ec4e59	896f829b-5d90-41fb-897c-9945bc1053c8	support	neutral	0.70849609375
node_link_data-debate-eval-0029	7d03a576-1765-482a-a45e-f732c2f358fb	7ebc081c-2358-4466-b84d-f5e1d6ed8c70	support	neutral	0.98388671875
node_link_data-debate-eval-0002	37122a99-0673-4b49-b300-955a79d43143	ee1c3b64-2dbc-4aee-8ae7-df48e4ba235f	attack	attack	0.9970703125
node_link_data-debate-eval-0029	029509f4-5d15-461b-bf2e-71865268e76c	a43c425e-b068-4749-812a-1d48c833191d	support	attack	0.88623046875
node_link_data-debate-eval-0015	21e80599-6431-4105-a416-898b4de75127	3d2994e1-b02d-4a8b-9ab1-41a2a99d2773	neutral	neutral	0.498779296875
node_link_data-debate-eval-0002	aebfe17f-644a-4d13-942c-ee121d9a8980	572d0cbb-3d19-41fd-a1ae-9405c0d8b29e	attack	attack	0.994140625
node_link_data-debate-eval-0002	ba05b616-e3dc-4b4e-acf3-f33be43d3023	e06f476c-968e-4f6c-844d-642c6d009f41	support	neutral	0.77978515625
node_link_data-debate-eval-0029	d3ab4211-3c72-49e0-95a3-bc684d532278	b9979770-b780-43d8-b418-1d07456d3cb2	neutral	attack	0.90625
node_link_data-debate-eval-0002	a62f846c-958f-44f4-93f4-8c87df407dd4	70b414c0-fc27-403d-80b5-9460140084c4	neutral	neutral	0.90625
node_link_data-debate-eval-0002	853709a3-4547-48ff-a48c-f5a57d316c44	d2f7aace-aa0d-4558-8da3-cc508f15a439	support	neutral	0.79443359375
node_link_data-debate-eval-0015	14506e33-b61a-4710-8245-f0f6f83d7402	66229d9e-cd48-4197-8de6-c1e26bb6021d	neutral	attack	0.56591796875
node_link_data-debate-eval-0002	66704fdf-5b2b-48c8-b89c-371a12300f81	45645497-0f94-44d6-b066-2aa2128462fb	attack	attack	0.62255859375
node_link_data-debate-eval-0002	98404629-8753-4ae7-bfca-87915ab3f77e	cd1c9a06-7cc8-4c84-9390-055d82a38ae7	support	neutral	0.7685546875
node_link_data-debate-eval-0015	95e0c14d-df45-4fa9-9599-b9511c110890	dff99c2c-1344-4dfa-9618-45fb3293c323	neutral	attack	0.82861328125
node_link_data-debate-eval-0002	c413c939-dfdc-4c13-bccb-508f456f1ed1	e41291fb-db43-4e31-898a-a2c2e09e8a6e	attack	attack	0.99609375
node_link_data-debate-eval-0015	1241db9b-9f9f-4314-8a49-189573bb2b61	bcca5d84-6fe8-4aad-be09-d360de756e46	attack	attack	0.998046875
node_link_data-debate-eval-0015	75bddc2e-ae65-4156-bede-f5c8eb155275	f53fd7d3-0667-44ef-be9a-1a46d6866f61	attack	neutral	0.90087890625
node_link_data-debate-eval-0015	3200e69e-0aa1-4817-bba3-7ae3f1390ac6	3329888c-acc8-4310-99a0-ccc19a2c5eca	neutral	attack	0.91162109375
node_link_data-debate-eval-0044	d6da9464-b396-4677-bc05-dd6a7191f9c9	5bb20266-f82f-491c-9ff8-223d04b05e6a	neutral	attack	0.84716796875
node_link_data-debate-eval-0002	217c25d5-ef07-42a5-83b7-9385423a5598	988d93bc-3541-4dff-93e3-0b43cb102110	support	neutral	0.97705078125
node_link_data-debate-eval-0002	6707e61e-6b70-45a9-b5aa-07fabb7c5a36	fefdb1fc-12f3-4444-a1e4-e4eb511f0db2	neutral	neutral	0.6650390625
node_link_data-debate-eval-0015	0cf0bfe6-221f-4071-b88d-1bfb19590e8c	6cd728e1-b6a8-4d8d-8d55-3cbce2e366d5	support	neutral	0.97412109375
node_link_data-debate-eval-0015	ed1ea138-5961-47f5-aa77-07d1d1166524	66b7957b-d9cb-471e-bca9-56df9e0b5d30	neutral	attack	0.748046875
node_link_data-debate-eval-0002	5e23b6db-e71c-4c2c-9cae-8af03dc5cd22	b5a71959-b95e-43b4-b2b0-96fa0cb44f4b	attack	attack	0.61376953125
node_link_data-debate-eval-0002	9d9e8cb4-7102-46da-8b04-9b0224c262f8	f219a9fa-6271-4747-bc71-3a7194d20351	neutral	attack	0.78173828125
node_link_data-debate-eval-0015	470ba50c-3813-4473-ad5f-4588941e5857	196187f0-1fba-4ecc-9eeb-3ae2963d8b71	attack	neutral	0.923828125
node_link_data-debate-eval-0015	9b354b17-0caf-4682-b2df-83f5259da9b6	b5ad86ac-d0b5-4ea1-96c5-3f49290a313f	neutral	attack	0.99462890625
node_link_data-debate-eval-0015	c86f9b42-cd02-44f9-988e-2f9cdf037810	a4c7273d-c9ab-48a3-8440-640fd7525ceb	attack	attack	0.8974609375
node_link_data-debate-eval-0044	56801295-497e-4aae-a851-c948429d6897	fc77c155-aac8-475c-9181-fd11e81edbaa	support	attack	0.78466796875
node_link_data-debate-eval-0002	cfa7e85f-ba8a-41e3-8c29-05d2d236f58f	c36cc1c7-7e87-41a0-b9de-de1dd9e3aa23	support	neutral	0.658203125
node_link_data-debate-eval-0002	60dbe956-abe5-403b-9c23-78e257c49e51	95db3277-30f4-4af1-bbd7-4cecdf2d8904	neutral	neutral	0.96435546875
node_link_data-debate-eval-0002	75febbbb-339b-4aa1-9c57-b165a235d230	d4283ebc-6e44-4a39-916d-9b8732ca9d02	support	neutral	0.9755859375
node_link_data-debate-eval-0002	f3fd0dd9-00dc-447c-8b7e-362cdb33165f	fa999a64-f4ab-451f-94f0-1965138977f1	attack	attack	0.95703125
node_link_data-debate-eval-0044	dee617f0-6a82-450a-8a51-933830c6dadc	e14b2054-da81-47c0-a5ae-1937878392bb	neutral	attack	0.90771484375
node_link_data-debate-eval-0002	a34fb463-e0b6-4c75-849e-581fa2880e82	647825b5-03a6-460f-bff5-6cce2d281496	neutral	neutral	0.771484375
node_link_data-debate-eval-0029	ac01575c-2fd4-46c9-be50-2de924ab757d	92c2161d-0d1f-4f54-a8d6-bbddb5eb79e6	neutral	attack	0.6142578125
node_link_data-debate-eval-0002	b63e7a86-a1a3-4d56-bde0-6a005176b6cb	cfbdc248-84f7-4ad7-aef9-27c2420f6faf	neutral	neutral	0.58740234375
node_link_data-debate-eval-0044	e30076f5-b9e2-46a7-9862-9b02024b4b83	8c2a2d75-301a-4aac-98c3-5d396e6eb36d	neutral	attack	0.94140625
node_link_data-debate-eval-0015	50333355-33d9-4df2-ab9f-f8d574b62d5c	f3720b4d-68e4-40e2-9725-fa5556f6c1b8	neutral	attack	0.8154296875
node_link_data-debate-eval-0015	6368ae1b-fa7e-46b7-8d83-a0bc53dc2742	14506e33-b61a-4710-8245-f0f6f83d7402	attack	attack	0.91650390625
node_link_data-debate-eval-0044	9d78331f-36fe-40a9-85d8-831144ceff62	4096f3b0-eeeb-439c-b08e-10a7606599d7	neutral	neutral	0.57958984375
node_link_data-debate-eval-0029	6d4d9cf9-3656-477f-87be-fa94c2e35393	4e5d4707-54e0-4135-9155-2a7813a734b8	support	neutral	0.9775390625
node_link_data-debate-eval-0015	cc3617a5-5611-4c64-9bc0-222639c1754c	d1fdab44-b0c5-4278-a571-0f4b2873bb35	neutral	attack	0.703125
node_link_data-debate-eval-0044	e15413c8-0df8-42d0-92ef-e5be303bb53b	0fee0507-60a2-4261-bf06-fb142e0c9f98	support	neutral	0.87451171875
node_link_data-debate-eval-0002	f03809b5-a6e1-4f6e-aa7e-4adc1553ba33	4c76c218-1b6c-40a1-b73f-86d1b92bef6d	neutral	attack	0.92529296875
node_link_data-debate-eval-0044	995d26e3-aeaa-45cc-86e6-f8907ec6a589	9146860a-30c8-4b1d-9023-ace6c2243a32	attack	attack	0.98876953125
node_link_data-debate-eval-0015	ac5fe726-532e-4018-9f06-0f07f4dab90e	3a1b7250-eff6-4861-8a97-12dbe80b838d	neutral	neutral	0.859375
node_link_data-debate-eval-0002	1d3121b6-cb1f-4fdc-876e-ef1521d43fbb	c24a46a5-fb42-4b94-a2ab-6bc988e98984	support	neutral	0.9150390625
node_link_data-debate-eval-0044	eda05a13-efbb-4b43-99ea-eb38858885a2	cd75bb55-d0a5-42b8-808c-ecac464e1360	support	neutral	0.9853515625
node_link_data-debate-eval-0015	0a89239f-fd4c-4f3b-97a0-c34068d26700	aa352988-5a43-4bed-b84a-c77f92b98932	attack	neutral	0.828125
node_link_data-debate-eval-0044	a4d01162-e759-47f2-8b61-e8cd977164d8	c0e27281-6ee9-4f24-9db7-e67fcf711267	support	neutral	0.97314453125
node_link_data-debate-eval-0015	652ad703-5721-43c1-b488-b58ef82b2101	7fb1806a-29e2-4da2-8c29-65a710c256c9	neutral	neutral	0.9072265625
node_link_data-debate-eval-0029	5a7540cc-c9ec-4cfd-8ae1-05bf1a40f373	df850a7f-df8d-45c9-ba2d-c144bd0ffc3b	support	neutral	0.65380859375
node_link_data-debate-eval-0029	1b206948-b065-489d-b291-6065c21e80bf	1937c63c-d4d1-488d-87f1-d2f5722447b2	support	attack	0.994140625
node_link_data-debate-eval-0044	6f6da5d2-37dc-4993-83e1-592755028602	4b80fdfd-db2d-4dbc-a58a-afe2752999ce	neutral	neutral	0.99072265625
node_link_data-debate-eval-0044	6534a513-1002-4455-8f25-2ab23bfdd65c	0b62c9d1-211c-4c21-9682-feff70a95a68	attack	attack	0.5517578125
node_link_data-debate-eval-0015	8c91ec80-1d48-4155-a1bc-c7c5bba8c9c9	36397ef9-8369-4361-a302-e4c8a1087f71	attack	attack	0.4990234375
node_link_data-debate-eval-0044	33641507-0a97-42e6-85c9-a7a55c32dc58	3dfa0137-b75b-4277-b46c-f7c321b04fa6	attack	attack	0.96484375
node_link_data-debate-eval-0002	8fffe9c8-862c-4eec-9e79-4531f75a61b8	338485df-176a-4bce-87c1-671cfb78895d	support	neutral	0.497802734375
node_link_data-debate-eval-0029	75de0f2b-a560-46dc-ad95-4fc5d1862490	a512142d-2741-479c-9bf4-489e2f7dc13c	neutral	neutral	0.50634765625
node_link_data-debate-eval-0044	a75e0366-0c1c-4bda-8ef9-b0f4ca73b3c2	58bdbe59-11b8-4141-b3a7-b0906b931006	support	neutral	0.8974609375
node_link_data-debate-eval-0015	d062f88f-ec9c-42f7-b49f-00e7c825f1e0	c4c18f11-c55d-435f-8c0a-c9134fd2994a	neutral	attack	0.81005859375
node_link_data-debate-eval-0002	371672c0-0729-47e6-9f1f-898b5182157a	13969f02-5099-4395-bd04-a9819c257296	support	neutral	0.94091796875
node_link_data-debate-eval-0002	bc32d5ee-9c0c-49b8-8a36-cb171079b237	b4a4c3d3-eb6e-4e3e-8f3d-bc6adab9d4bb	neutral	attack	0.984375
node_link_data-debate-eval-0044	e2dac412-99ee-49a0-884a-3b424a7dba11	691edc15-0131-4c85-9224-c9195adfb33b	neutral	neutral	0.64306640625
node_link_data-debate-eval-0015	c906d129-48e9-4690-88be-fb3991d2feef	51e67b1c-869a-4f66-8dc0-e39042007b79	neutral	neutral	0.7099609375
node_link_data-debate-eval-0002	8271cda8-d172-41da-a15f-16b7aa0ee330	99d74f03-f840-48d2-b98c-7ba7cb807436	neutral	attack	0.9365234375
node_link_data-debate-eval-0044	7b237ff5-ca8e-4886-8279-ab3fef3e7a47	4befca7f-62a0-4ebe-b8b8-da03f6ac5786	attack	attack	0.75732421875
node_link_data-debate-eval-0002	7faca083-7396-4ff3-a0f3-7ebfcbe5ad88	f7843522-ae89-4997-b98e-843e6a64d331	attack	attack	0.9775390625
node_link_data-debate-eval-0002	8d435009-7cf3-4684-9709-a3bb9e85d221	c2b6c147-32d7-4cc3-9c0f-706fb8ec74da	neutral	attack	0.86083984375
node_link_data-debate-eval-0044	ec918847-5957-47ff-b1d9-27e6a49b5e57	7f57dd67-ec46-42c6-8270-394d21b9a176	support	neutral	0.9189453125
node_link_data-debate-eval-0002	d49bf1e8-4d51-4ae3-8612-225ad0abfbb5	b3d06df0-2372-4db9-97d1-0aa2b4794d8c	attack	attack	0.86279296875
node_link_data-debate-eval-0015	2f6443f8-31a3-4952-a80b-374cb029c4a5	12fed101-ab6c-4b1e-8f03-daa83051b60c	support	neutral	0.92236328125
node_link_data-debate-eval-0044	0b3f36e4-a759-4317-8d2f-2b70e8a50346	883f8c35-9fc5-4951-bbcd-91645652877b	support	neutral	0.62841796875
node_link_data-debate-eval-0002	8d3c949f-2043-4a8f-8fd5-b06c6ded2352	9d20028b-a618-463a-b23d-767db94bef87	neutral	neutral	0.93798828125
node_link_data-debate-eval-0029	0597e91f-c428-4bcc-a09b-8caac4d177e1	da6bdd91-dd03-4e09-bfd1-ce16c1eb5d64	support	neutral	0.99853515625
node_link_data-debate-eval-0044	5bb2da58-d4ad-461c-9d72-8af056ef9ead	bbc38e4c-d6c7-4c4b-bcc8-d2f8226d1627	attack	neutral	0.97314453125
node_link_data-debate-eval-0029	c0216b0a-f928-4b4a-aab1-bad35d28e5d1	0bed8778-0348-4a79-a4cd-0c56851540cb	attack	neutral	0.6201171875
node_link_data-debate-eval-0002	06ccb9be-547c-4d11-9b0d-d9473400711c	9d9e8cb4-7102-46da-8b04-9b0224c262f8	neutral	attack	0.69970703125
node_link_data-debate-eval-0002	b603175e-8e08-412e-b6fd-2c122367fbbd	545cddc4-6d94-407f-bd32-a41ed32bbbaa	neutral	attack	0.58349609375
node_link_data-debate-eval-0002	47d5434e-2ad4-4658-93db-9ba35dcd2cb3	673c9c3b-0025-496e-a04d-5cae548f1a1e	attack	attack	0.89599609375
node_link_data-debate-eval-0044	d6da9464-b396-4677-bc05-dd6a7191f9c9	b6921d1a-9c7a-4767-aa86-9a41d13961c6	neutral	attack	0.76025390625
node_link_data-debate-eval-0029	1d5b3c04-8b00-4712-9b18-d115ecef75d2	ab7e0c85-176f-4657-bb51-10ceacdaa9ac	neutral	neutral	0.66357421875
node_link_data-debate-eval-0002	37027c0e-e29a-4fac-b2cf-80f9053db817	647825b5-03a6-460f-bff5-6cce2d281496	neutral	attack	0.970703125
node_link_data-debate-eval-0002	3b5b0be6-5c87-4f23-83c0-b17cf92c2f79	1d48fbc2-733d-41cf-9ca8-ffbd1c391446	attack	attack	0.9921875
node_link_data-debate-eval-0002	6dff0452-06d8-4c10-98c0-c76702808f10	148b50d9-e2bf-4b67-a1e8-e637796181b2	support	neutral	0.93896484375
node_link_data-debate-eval-0044	a7253c74-92df-4bdc-bebd-d412f5645eea	863d24ad-98f8-41ec-8b9b-30487fe6e243	neutral	attack	0.85205078125
node_link_data-debate-eval-0029	76525448-31f7-4e40-b353-524cefd695a3	3bb8614a-348c-487f-9e6a-54529c935e1b	neutral	attack	0.68359375
node_link_data-debate-eval-0029	aff6368c-7ab1-45b8-94e7-c2d158fa23c7	6b4a0ea8-5b1c-46fe-b7ea-6eda0d530240	neutral	neutral	0.6357421875
node_link_data-debate-eval-0015	ec14175c-4932-490c-bf1e-8420f134a83f	f3720b4d-68e4-40e2-9725-fa5556f6c1b8	neutral	neutral	0.85791015625
node_link_data-debate-eval-0002	947a4593-c22e-4d98-a108-94ada4994506	ed1db8c1-e6e7-41c3-934c-4d68e9e137bf	attack	attack	0.8896484375
node_link_data-debate-eval-0029	c3a39de7-494b-42c1-91a6-3d8cebb53a18	da6f8ea8-40da-4a82-a432-efbecd1f2e95	attack	attack	0.99853515625
node_link_data-debate-eval-0015	569f11f5-824c-4242-95eb-c3243fc8c125	edc644e2-d213-4fcf-a12f-fd3c459754fb	support	neutral	0.8505859375
node_link_data-debate-eval-0044	532c33eb-8bdd-4ac1-bf1e-c23ca9f15e4a	ea88a410-306a-4662-8766-61ae92b5de6e	neutral	attack	0.8759765625
node_link_data-debate-eval-0029	c593df53-7a72-4aca-9828-a4c0f15b5623	1de36eb8-30a4-4f60-a0b8-eae9d84fb8ff	neutral	attack	0.90625
node_link_data-debate-eval-0044	018c0f99-2dcd-40a3-87cf-df4d67605961	57baf0c4-649d-4775-8e0c-bb157fdd73a5	neutral	attack	0.88232421875
node_link_data-debate-eval-0029	498cff78-5fa0-400c-a544-0416020a3598	0481bd21-a90e-4d43-8b53-13608161169f	support	neutral	0.9775390625
node_link_data-debate-eval-0015	ca8a4e76-ceee-4775-b01f-b88e48ea74dd	8b69ad34-570a-451b-be30-e4397b22b8b8	neutral	attack	0.8486328125
node_link_data-debate-eval-0002	a653e0f9-dd1d-4c9f-a120-6685aa92d4eb	d3b64a6b-50ec-4676-bdb6-2c16835f1b81	neutral	attack	0.70166015625
node_link_data-debate-eval-0002	41979d94-955a-4fe8-b286-01f98d42169e	3242e1d9-c932-484c-8830-6457ce13c901	attack	attack	0.86279296875
node_link_data-debate-eval-0002	bf80064c-a1fd-477e-8cf0-51d9bd609517	13236a64-74d0-48d3-95c5-ac4a1a9b86f6	support	neutral	0.92724609375
node_link_data-debate-eval-0044	7a519e1e-02bf-4412-8b72-dee3a4b32ef2	3be4288c-0f25-42fc-9e31-dbe83a713d8e	neutral	attack	0.6494140625
node_link_data-debate-eval-0015	28bc6107-83c8-495e-bea2-4f26ea05b9c9	cfe6f27a-8b1c-4eaa-b54b-32e49e5e6111	neutral	attack	0.5986328125
node_link_data-debate-eval-0029	c30627ec-acc0-4dc5-89db-3947782ca112	09b4109f-2fab-4b5a-ae5a-a48fb5ba465e	support	neutral	0.95654296875
node_link_data-debate-eval-0044	76e3a1a9-1688-4282-91d0-5022252ead14	a897ce4d-98e7-455d-b892-7ebb9038687b	neutral	attack	0.62060546875
node_link_data-debate-eval-0029	0f100726-777b-427d-afaa-eee7b81fc76b	4e5d4707-54e0-4135-9155-2a7813a734b8	attack	attack	0.71240234375
node_link_data-debate-eval-0015	aca19d73-ab1e-4fa5-9060-48ea633a59fd	7f82b2ac-3fe3-448f-a0f6-1f9044b0d96a	support	neutral	0.9931640625
node_link_data-debate-eval-0002	12301baf-e114-4745-b3ec-daed69f11343	8459dbc6-d23c-4527-ba08-79d0d74fd788	neutral	neutral	0.943359375
node_link_data-debate-eval-0044	69b2ab99-2732-4e4b-875c-c4c899740408	5f2ac35e-ee36-4458-af92-10d5cd4ec1cb	neutral	neutral	0.56787109375
node_link_data-debate-eval-0044	e182436b-c55f-4d2d-81d4-6b66fbf472b0	debabb44-0801-4187-82dd-9cc058d1e696	support	neutral	0.90283203125
node_link_data-debate-eval-0015	b483ed39-70ba-4f3d-87b7-90fd6c9b17b5	fe1d3bd0-a8c6-403d-bb31-140546335e03	support	neutral	0.94775390625
node_link_data-debate-eval-0002	0d157a7c-ab10-4501-8322-b846f36977d7	88af5016-a4cd-401c-9165-7eb975763844	neutral	attack	0.68359375
node_link_data-debate-eval-0044	18a49cfd-3694-4c54-8297-2032586d7214	0b3f36e4-a759-4317-8d2f-2b70e8a50346	support	neutral	0.9814453125
node_link_data-debate-eval-0002	2c0b9ad6-6a11-48d6-8a6a-633519564999	76fffa6e-ebbf-486d-a027-19b625ef4d0e	neutral	attack	0.97607421875
node_link_data-debate-eval-0029	af2e0b09-198d-4ccf-92da-cf083f325e0a	ac1f6c97-b2a3-4c0b-817e-26831ab56b4d	attack	attack	0.98291015625
node_link_data-debate-eval-0002	772df3d1-6f5d-4bf8-8c9c-5293992eabfb	c36cc1c7-7e87-41a0-b9de-de1dd9e3aa23	neutral	attack	0.5048828125
node_link_data-debate-eval-0002	d684f2e6-db54-4377-b569-19ecffb41dd1	29b543c2-288e-4ee2-8b9b-e7715760a477	neutral	attack	0.94140625
node_link_data-debate-eval-0002	184c69d5-d30e-426f-8fc3-1b387d3e12c2	4e394658-8d6a-43f8-84a3-69fb63737eca	neutral	neutral	0.86962890625
node_link_data-debate-eval-0029	70d79564-c2be-4db6-82d6-76d15bb1f08a	d1582d52-af6b-473e-bcbc-3e020bc7072d	neutral	neutral	0.93115234375
node_link_data-debate-eval-0044	c133419f-b788-4f91-a05c-54da279d4080	66543601-4122-4cd5-b9cf-2d1f5087eff3	neutral	attack	0.6318359375
node_link_data-debate-eval-0044	b795e2fd-3162-48ab-b636-d24edf0da05e	164c6e7c-26c9-4feb-832d-0305f303e08c	neutral	neutral	0.83837890625
node_link_data-debate-eval-0044	5f76a874-3632-4760-8fdd-9cfa6764134b	eda137a3-43b0-4849-9939-0a7b0ad92bb6	support	neutral	0.994140625
node_link_data-debate-eval-0029	ca6efa42-8e99-44f6-8919-7b6dec449bd2	1e44cf74-e9c2-42f5-a556-058271bc1b11	neutral	neutral	0.595703125
node_link_data-debate-eval-0029	1c4a32ec-9aa3-4830-befc-dd300e8b0335	242d141f-5218-427d-b20c-df7a30474ccd	attack	attack	0.990234375
node_link_data-debate-eval-0015	e009ddaf-9aa4-4335-aba1-54b42b1e43ef	84a6b22a-054e-4faa-a12d-fc0be39d0054	attack	attack	0.88916015625
node_link_data-debate-eval-0029	d0c922a9-f602-42c1-b5c1-705c5ed0bf67	234066eb-d601-46ce-bbdc-da2c53c0fe01	support	neutral	0.8681640625
node_link_data-debate-eval-0002	825a44ea-406e-4da4-b40e-0e374c483b33	37027c0e-e29a-4fac-b2cf-80f9053db817	attack	attack	0.7880859375
node_link_data-debate-eval-0044	e3678b65-cb1f-4882-9580-c4d5835e8a56	b795e2fd-3162-48ab-b636-d24edf0da05e	neutral	attack	0.5986328125
node_link_data-debate-eval-0029	a3e27001-5524-4314-ae6a-07944a5482e1	48d6c1c0-ac77-43c5-a438-9db6af350b9e	neutral	attack	0.89306640625
node_link_data-debate-eval-0015	6d7610ca-fe6a-4906-ac2a-940b1c4c9631	66b7957b-d9cb-471e-bca9-56df9e0b5d30	neutral	attack	0.74365234375
node_link_data-debate-eval-0029	3c8da2ad-b8ba-4085-9acd-a8d73b0509db	3660581f-fc94-42a7-9203-e6ef40e712bb	neutral	neutral	0.9580078125
